observation_id,species,file_path,user,observed_on,latitude,longitude,num_identification_agreements
340146459,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/340146459.jpg,ninaholm,2026-02-25,56.1698532104,9.8173675537,1
321825273,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/321825273.jpg,alexander67791,2025-10-19,57.2685660354,9.6542309018,1
344146623,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/344146623.jpg,whitehorndk,2026-03-21,56.0507604478,12.0682573538,1
257469617,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/257469617.jpg,mortenchristensen,2025-01-05,55.4347416667,11.57425,1
315488122,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/315488122.jpg,mariekmadsen,2025-09-21,56.1274223328,9.9761629105,1
201392818,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/201392818.jpg,khouni,2024-03-05,56.1231583333,10.2156366667,2
153667887,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/153667887.jpg,kkmathiesen,2023-04-06,54.91846146,9.61151552,1
205704809,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/205704809.jpg,laurids_erik_andreassen,2024-04-06,55.8342213091,8.7406513095,1
163625648,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/163625648.jpg,andreas_ulfur_juel,2023-04-01,56.26385,9.4812866667,1
122701327,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/122701327.jpg,mortenchristensen,2022-06-20,55.1273083333,14.8999283333,2
130617595,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/130617595.jpg,jesper239,2022-06-29,56.030894,9.9058119722,1
175018510,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/175018510.jpg,natteheks,2023-07-26,55.68724,9.1704283333,1
239349819,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/239349819.jpg,mikkelkatz,2023-02-06,55.7998835855,12.3763888981,2
185116602,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/185116602.jpg,jrhdk,2023-09-27,56.16699338,9.56818678,1
244696187,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/244696187.jpg,faerk,2024-09-28,56.0224674968,12.5373721825,1
248328749,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/248328749.jpg,tostra97,2024-10-20,55.9044183333,12.3569583333,1
318392241,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/318392241.jpg,peerkammerhansen,2025-10-03,55.4824033333,9.1084888333,1
156587044,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/156587044.jpg,eddieregnbue,2023-04-25,55.9102729588,9.8545180634,1
248143839,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/248143839.jpg,tostra97,2024-10-19,55.957915,12.3468816667,1
266361095,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/266361095.jpg,eremit,2025-03-22,55.1142530018,14.9471399407,1
186686530,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/186686530.jpg,alfialfi,2023-10-08,56.0000715098,12.350102494,1
238737610,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/238737610.jpg,tostra97,2024-08-29,56.08155,12.405975,1
145036568,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/145036568.jpg,jramskov,2022-12-25,56.3599033333,8.6506616667,2
198419813,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/198419813.jpg,erlandreflingnielsen,2005-09-10,55.429884,9.42824,1
189155605,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/189155605.jpg,erlandreflingnielsen,2023-10-27,55.433955,9.421161,1
343469083,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/343469083.jpg,sillesode,2026-03-17,55.4401806997,12.1509899,1
126464435,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/126464435.jpg,mai21,2022-07-16,56.0269470469,12.0743343415,1
209463096,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/209463096.jpg,svend_erik_mikkelsen,2024-04-26,57.1217812491,10.0443395252,1
197894873,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/197894873.jpg,lindalarsen,2024-01-29,56.8344599722,9.8394849722,1
153298697,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/153298697.jpg,sarah5399,2023-04-02,56.9836865313,10.0138525169,1
323615306,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/323615306.jpg,yacico,2025-10-28,55.8851623535,12.4719562531,1
149731558,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/149731558.jpg,groendahl55,2023-02-26,56.8462716667,9.8523466667,1
264684252,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/264684252.jpg,pbsorensen,2025-03-09,55.47775,11.9054633333,1
251147335,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/251147335.jpg,natteheks,2024-11-10,55.517268257,9.691804871,1
171245170,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/171245170.jpg,jonasrmer,2023-07-05,56.16507117,9.56284435,1
162103072,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/162103072.jpg,erlandreflingnielsen,2023-05-09,55.128205,14.943672,2
284810345,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/284810345.jpg,anders142,2025-05-28,57.4685027533,10.3373536434,1
259257757,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/259257757.jpg,npmj,2025-01-22,55.2252121327,9.3998517633,1
108608517,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/108608517.jpg,moxtell,2022-03-14,56.0249111667,10.1579028333,1
331783410,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/331783410.jpg,madsburgdorff,2025-12-22,55.0135345997,8.9597359997,1
245200164,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/245200164.jpg,martin0506,2024-09-29,56.228087,9.2838779722,1
191780404,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/191780404.jpg,jonas2492,2023-11-22,55.6252150733,11.6663452238,1
266210533,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/266210533.jpg,dundunje,2025-03-21,56.346925,8.5857,1
151468812,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/151468812.jpg,nannaw,2023-03-18,56.041595459,10.1807069778,2
214776707,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/214776707.jpg,sz_david_szoke,2024-05-10,55.8435366667,12.352425,1
131065933,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/131065933.jpg,bessamleaf,2022-08-05,56.0948527512,9.6863207594,2
153328633,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/153328633.jpg,ellegaardsnatur,2023-04-03,55.7165371727,9.058460589,1
268092622,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/268092622.jpg,madsburgdorff,2025-04-01,55.6777864,8.5875263997,1
204260842,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/204260842.jpg,erlandreflingnielsen,2024-03-27,55.433461,9.421471,1
200995046,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/200995046.jpg,juso80,2024-03-02,55.56914079,11.57966213,1
151599579,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/151599579.jpg,plj1399,2023-03-19,55.563746049,9.4237664728,1
247749920,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/247749920.jpg,amadsen,2024-10-17,55.1235183694,10.2468651955,1
116820815,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/116820815.jpg,ingerskov,2022-05-13,56.2745934678,8.4702058509,2
277103103,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/277103103.jpg,ellegaardsnatur,2025-04-29,55.4320332,9.4300631,1
321617023,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/321617023.jpg,mortensenk,2025-10-17,55.2751661036,9.3725767359,1
248328748,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/248328748.jpg,tostra97,2024-10-20,55.9031033333,12.357205,1
144150933,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/144150933.jpg,mettehhh,2022-12-11,56.4714027778,9.853525,1
182792504,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/182792504.jpg,janskouv,2023-09-10,56.0406028333,12.58897,1
204531885,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/204531885.jpg,kasper168,2024-03-30,55.00968114,9.46177514,1
139735358,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/139735358.jpg,nannamoller1,2022-10-23,55.9973214628,12.331498072,1
261563282,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/261563282.jpg,tostra97,2025-02-13,55.9560483333,12.3475116667,1
155497676,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/155497676.jpg,andersolsen123,2023-04-17,56.3243466667,9.9602533333,1
335197483,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/335197483.jpg,lund,2026-01-18,55.164482716,8.9327296615,1
247616429,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/247616429.jpg,casper51584,2024-10-16,55.7748597,12.4113636,1
267677103,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/267677103.jpg,annika4064,2025-03-30,56.9805468945,9.9940456022,2
290882025,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/290882025.jpg,dundunje,2025-06-19,56.27935347,8.9066934,1
130765663,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/130765663.jpg,theodk,2022-08-14,55.9122298853,12.3866445724,1
166852403,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/166852403.jpg,hayden_waller,2023-06-11,55.7498036036,12.5322377078,1
109931662,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/109931662.jpg,alexbarnard,2022-03-30,57.58964257,10.5835199577,1
125784987,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/125784987.jpg,shbnature,2022-07-11,57.418255,10.4854083333,1
109851747,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/109851747.jpg,alexbarnard,2022-03-29,57.5072552146,10.566182188,2
138851845,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/138851845.jpg,balikbalik,2022-10-15,55.7646713257,12.3825235367,2
131072457,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/131072457.jpg,ingerdreyer,2022-08-16,55.7983398438,12.5097646713,2
323179646,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/323179646.jpg,fritillariadk,2025-10-26,57.1388893127,9.992225647,1
139610495,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/139610495.jpg,annehoej,2022-10-22,55.9425604362,9.214257365,1
200074825,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/200074825.jpg,melissalangkilde,2024-02-21,56.7833025494,9.8618020092,2
120136797,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/120136797.jpg,kaarej,2022-06-04,55.5988294725,11.4844604395,2
236249444,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/236249444.jpg,hanne24,2024-08-17,56.1216417444,9.6322727139,1
145739610,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/145739610.jpg,gaborgraehn,2022-12-31,54.8535329818,9.7514280304,1
148913434,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/148913434.jpg,lauden,2023-02-16,55.8994339,11.6338373,1
107753597,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/107753597.jpg,npdj,2022-03-02,56.5170643538,9.5106890812,1
106316897,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/106316897.jpg,lassedumke,2022-02-07,56.207147401,10.1135983723,1
256513644,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/256513644.jpg,mortensenk,2024-12-28,55.2880474994,9.0406188369,1
146204034,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/146204034.jpg,shmuelabinun,2003-09-18,55.648801,8.6110362,2
346993356,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/346993356.jpg,rene354,2026-04-03,56.0208233333,9.3776566667,1
160338569,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/160338569.jpg,ellen170,2023-05-07,56.11483976,9.64083719,1
267494632,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/267494632.jpg,thorsten1974,2025-03-29,54.8332790508,9.307785295,1
195089994,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/195089994.jpg,naturanne67,2023-12-26,56.0613028909,8.8590670522,1
140642087,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/140642087.jpg,senga3,2022-10-31,54.9176064468,9.5692703178,2
148614391,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/148614391.jpg,pi80,2023-02-12,55.3777493164,10.24895777,1
117869518,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/117869518.jpg,psyx,2022-05-20,56.0208586851,12.0430978646,1
141883699,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/141883699.jpg,jobiro44,2022-11-13,56.4561679114,9.7007326037,1
111399610,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/111399610.jpg,kjeld_tommy_pedersen,2022-04-14,55.6347174444,12.4479743056,1
139868914,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/139868914.jpg,mads62,2022-10-24,56.1002650656,10.2289325953,1
152254429,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/152254429.jpg,michael3280,2023-03-25,56.4536929,8.44465288,2
190694945,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/190694945.jpg,jonas_petersen,2023-11-11,55.7800366667,12.4201166667,1
153668541,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/153668541.jpg,alimadsen,2023-04-06,55.9814009909,11.2943810038,1
344253523,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/344253523.jpg,juratesjensen,2026-03-21,55.2213850769,9.1720640659,2
178495162,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/178495162.jpg,yvonne147,2023-08-14,55.3317816667,11.5576166667,1
178655659,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/178655659.jpg,jrhdk,2023-08-16,56.14080549,9.5754501,1
200603573,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/200603573.jpg,carolinec97,2024-02-27,55.38052,10.1273333333,1
343312731,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/343312731.jpg,nielspouldreyer,2025-09-15,54.9817756403,12.5341118796,1
239613073,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/239613073.jpg,tostra97,2024-09-03,55.92829,12.3447066667,1
138107311,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/138107311.jpg,sz_david_szoke,2022-10-09,56.0581,12.3302429722,2
137774127,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/137774127.jpg,martinhojhansen,2022-10-06,56.2192533333,9.6913783333,1
108116819,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/108116819.jpg,martinhojhansen,2022-03-07,56.5024216667,9.66042,1
219280854,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/219280854.jpg,filuca1,2024-05-30,55.9582386862,12.4296365109,2
232034687,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/232034687.jpg,tostra97,2024-07-27,55.960205,12.2876816667,1
189741612,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/189741612.jpg,npmj,2023-11-02,55.2721572941,9.49318348,1
156063640,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/156063640.jpg,jenselm,2023-04-16,56.0834971667,10.2465366667,1
232269253,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/232269253.jpg,fredrikcbs,2024-07-28,54.9409344,11.772308,1
210933989,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/210933989.jpg,bjarne_aa_jensen,2024-04-28,56.9840754241,10.0153895308,1
138821189,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/138821189.jpg,thomasboilesen,2022-09-14,55.6879786061,9.7490302656,1
131863896,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/131863896.jpg,erlandreflingnielsen,2022-08-19,56.942911,10.221686,2
113103054,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/113103054.jpg,jasmin136,2022-04-27,56.19300814,9.59372761,1
243037973,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/243037973.jpg,k-rand,2024-09-21,56.468555,9.9277633333,1
324577409,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/324577409.jpg,erlandreflingnielsen,2025-11-02,54.827732,9.309428,1
246935875,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/246935875.jpg,howens,2024-10-12,55.8360482955,12.4780282579,1
347294694,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/347294694.jpg,madsburgdorff,2026-04-04,55.7668442,9.5153301997,1
219280534,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/219280534.jpg,filuca1,2024-05-30,55.9582247559,12.429671314,1
106236801,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/106236801.jpg,trinemarsner,2022-02-05,55.2745704651,11.9417200089,2
144172196,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/144172196.jpg,toawaki,2022-12-10,56.29296,9.427422,1
137450346,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/137450346.jpg,mettehhh,2022-10-03,56.2283944444,9.2686,1
112076127,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/112076127.jpg,hanjohan,2022-04-10,56.2380406258,10.5781779755,1
219871861,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/219871861.jpg,guldsjakalen,2024-05-28,56.030475,12.5443716667,1
109996607,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/109996607.jpg,kampp,2022-03-31,55.77817519,12.57328734,1
202205796,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/202205796.jpg,llloann,2024-03-10,55.8465081504,12.4794579957,1
260411296,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/260411296.jpg,dpeskildsen,2025-02-02,55.794144,12.3605128,1
185543562,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/185543562.jpg,jesperbj,2023-09-30,56.0754711025,8.2922396197,1
110962626,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/110962626.jpg,annmariemunch,2022-04-10,55.5210551732,9.7693939954,2
170615321,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/170615321.jpg,oocystis,2017-09-23,56.7922883333,9.8416216667,1
225872916,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/225872916.jpg,gladebier,2024-06-29,57.53623742,10.31244238,1
137439130,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/137439130.jpg,erikchristensen7,2022-09-25,55.0559971667,8.94,1
344163118,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/344163118.jpg,dennisboll,2026-03-21,56.1978837994,9.7241160204,1
180424904,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/180424904.jpg,charlottej,2023-08-27,56.1923466667,9.5940383333,1
218041615,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/218041615.jpg,gladebier,2024-05-25,55.5454475,9.43039795,1
270987163,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/270987163.jpg,juliewittrup,2025-03-09,55.9862778162,12.4281762967,1
245822864,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/245822864.jpg,fredrikcbs,2024-10-05,55.7833535997,12.4203664,1
343791984,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/343791984.jpg,natur18,2026-03-19,54.8110116667,12.01025,1
111769447,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/111769447.jpg,therkel_jorgensen,2022-04-17,56.00158254,12.55386979,1
247279377,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/247279377.jpg,lenaquist,2024-10-13,55.8244166667,11.3898333333,1
152519145,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/152519145.jpg,tylerthecreator,2023-03-18,55.85975,8.1725633333,1
345284980,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/345284980.jpg,ler_lea,2026-03-26,55.1074953316,14.8640960807,1
212874262,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/212874262.jpg,natt_the_naturalist,2023-09-16,55.9551174406,12.3365871021,1
140194250,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/140194250.jpg,stinebredgaard,2022-10-26,56.0902777778,10.2116666667,1
197218314,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/197218314.jpg,andreas_ulfur_juel,2024-01-21,56.26263,9.4809366667,1
247749928,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/247749928.jpg,sidselmattesen,2024-10-17,55.1235287366,10.246775797,1
137774465,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/137774465.jpg,martinhojhansen,2022-10-06,56.2192166667,9.6913216667,1
272221296,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/272221296.jpg,jespernn,2025-04-22,55.8262634277,12.2231006622,2
146032519,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/146032519.jpg,davidjih,2023-01-07,55.6739947957,9.2097291034,2
207759978,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/207759978.jpg,persplanter,2024-04-17,56.0380166667,12.4824666667,1
134716203,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/134716203.jpg,mettehhh,2022-09-12,56.0159194444,12.0304277778,1
111924000,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/111924000.jpg,gunnerpoulsen,2022-04-16,56.2929992,8.5148009,1
216759817,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/216759817.jpg,mariannemunxk,2024-05-19,55.7658571237,12.4192053028,1
258034356,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/258034356.jpg,caroline_sorensen,2024-12-21,55.6839886388,9.1598414128,1
247283193,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/247283193.jpg,ellen170,2024-10-13,56.0444219722,9.399746,1
332594671,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/332594671.jpg,kasperbertelsen,2025-12-29,55.7793718108,12.3419138789,2
265043892,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/265043892.jpg,alauda_crispus,2025-03-12,56.936975,10.2150683333,1
333569172,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/333569172.jpg,vibesj,2026-01-05,56.3469085693,9.9218931198,1
148889303,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/148889303.jpg,pi80,2023-02-16,56.9897283333,10.0037666667,1
154388199,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/154388199.jpg,william2058,2023-04-11,55.7118786759,9.6870713819,2
267496407,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/267496407.jpg,petercarlsson,2025-03-29,55.7797383333,12.4490466667,1
205882931,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/205882931.jpg,margitkildevang,2024-04-07,56.0238361111,12.0862308333,1
129840340,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/129840340.jpg,henrikbjerreso,2022-08-04,56.7941509722,9.8718459722,1
233124413,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/233124413.jpg,margitkildevang,2024-08-01,57.1281538889,9.4156330556,1
147889020,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/147889020.jpg,lassedumke,2023-02-02,56.1256215688,10.1998508066,1
191355206,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/191355206.jpg,runebjerre,2023-11-18,55.85242,12.353745,1
187245081,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/187245081.jpg,svenaage,2023-10-12,55.6905833333,11.1071528333,1
145170496,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/145170496.jpg,peterandersen,2022-12-27,56.79603778,9.5248104,1
258843038,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/258843038.jpg,mortenchristensen,2025-01-18,55.2908366667,11.80027,1
135502737,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/135502737.jpg,tina536,2022-09-18,55.1444445,10.280755,1
138233981,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/138233981.jpg,lenaquist,2022-10-09,55.7648416667,12.42662,1
188420210,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/188420210.jpg,meuchael,2023-07-15,55.6155153118,12.5354870679,1
239824424,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/239824424.jpg,lucilleschmitz,2024-09-04,56.4812966667,8.3349883333,1
146117798,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/146117798.jpg,lassedumke,2023-01-08,56.100350786,10.2375177226,1
203773468,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/203773468.jpg,naturmette,2024-03-23,56.6615013765,9.9445152283,1
346222180,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/346222180.jpg,tullepod,2026-03-14,55.6681555556,9.6857194444,1
238387338,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/238387338.jpg,clovislukunku,2024-08-28,56.23332271,10.17056862,1
286750333,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/286750333.jpg,lauraemiliebeck,2025-06-04,55.6284934,12.1038283997,1
269587688,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/269587688.jpg,theonecookie,2025-04-10,55.2686232517,8.9419053427,1
114186992,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/114186992.jpg,jellinge,2022-05-01,55.8422703639,9.4569009964,2
153181772,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/153181772.jpg,frejschmedes,2023-04-02,55.7784179505,12.4166761804,1
217511866,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/217511866.jpg,lund,2024-05-22,57.4800472222,9.8273361111,2
120789644,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/120789644.jpg,emmathl,2022-06-08,56.3555515693,9.4984105277,1
192814282,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/192814282.jpg,frejschmedes,2023-12-02,56.0525778333,12.0862361667,1
226435163,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/226435163.jpg,cecil_grubbe,2024-07-01,56.2516387113,9.7747069225,1
138106825,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/138106825.jpg,sz_david_szoke,2022-10-09,56.0581,12.3302429722,1
159516315,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/159516315.jpg,bja2800dk,2023-04-29,55.804295,12.3116316667,1
177834144,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/177834144.jpg,gaborgraehn,2023-08-11,54.9134719444,9.7960111111,1
189948608,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/189948608.jpg,natteheks,2023-11-04,54.8976965988,9.8367497697,1
272152825,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/272152825.jpg,natasjablicher,2025-04-09,56.1758783333,10.2259783333,1
126797333,Fomitopsis pinicola,data/raw/images/Fomitopsis_pinicola/126797333.jpg,zania_kaas,2022-07-18,55.5263432,9.77520129,1
